show_id,type,release_year,genres,director,cast
s8733,Movie,2013,"Horror, Science Fiction, Suspense",Ruairi Robinson,Liev Schreiber
s8734,Movie,2017,Action,Nikolay Khomeriki,Pyotr Fyodorov
s8735,Movie,2001,"Comedy, Drama",Miranda July,Miranda July
s8736,Movie,2016,"Drama, Horror, Suspense",D.J. Caruso,Kate Beckinsale
s8737,Movie,2018,"Action, Comedy, Young Adult Audience",Zak Knutson,Ryan Kwanten
s8739,Movie,1997,Science Fiction,Craig R. Baxley,Jeffrey Meek
s8741,Movie,2019,Kids,The GiggleBots,The GiggleBots
s8742,Movie,2021,Romance,Sukesh Mijar,PRAKASH TUMINAD
s8743,Movie,2019,"Action, Adventure, Horror",Gideon Quin,Michael Madsen
s8744,Movie,1985,"Action, Anime, Drama",Kunihiko Yuyama,Mami Koyama
s8745,Movie,1992,Drama,Alan Metzger,John Spencer
s8746,TV Show,2021,Drama,,Duan Yihong
s8747,TV Show,2021,"Adventure, Comedy, Unscripted",,Diego Abatantuono
s8748,Movie,2021,"Comedy, Kids",Tyler Maddox,Ashton McGraw
s8749,Movie,2021,Drama,Surya,Kautilya
s8750,Movie,2021,Action,Ranjit M Tewari,Akshay Kumar
s8751,TV Show,2019,"Documentary, Special Interest",,Blaine Sundrud
s8752,Movie,1967,Romance,Sunil Bandyopadhyay,Uttam Kumar
s8755,Movie,2013,"Drama, Suspense",Robert Luketic,Harrison Ford
s8766,Movie,2021,"Drama, Horror, Suspense",Daeil Kim,Kelly MacDougall
s8767,TV Show,2014,TV Shows,,Tori Spelling
s8768,Movie,1958,Drama,Michael Curtiz,Alan Ladd
s8770,Movie,2020,"Drama, Horror, Suspense",John Adams,John Adams
s8771,Movie,1997,"Comedy, Drama",George Tillman Jr.,Vanessa Williams
s8772,Movie,2013,"Comedy, Drama",Jonas Åkerlund,Matt Lucas
s8773,Movie,1981,"Action, Drama",Taylor Wong,Kurata Yasuaki
s8774,Movie,2014,"Horror, Suspense",Mark Jones,Billy Zane
s8775,Movie,2021,"Drama, Horror, Suspense",Greg A. Sager,Ry Barrett
s8776,Movie,2021,"Action, Horror",Jake Jalbert,Michael Paré
s8778,Movie,2007,"Comedy, Drama, Kids",Tom Shadyac,Steve Carell
s8779,Movie,2021,"Comedy, Drama","Micaela Wittman, Arthur De Larroche",Micaela Wittman
s8780,Movie,2021,"Comedy, Suspense",Presley Paras,Freya Tingley
s8781,Movie,2011,"Action, Adventure, Science Fiction",Joe Cornish,Adam Buxton
s8782,Movie,2020,Drama,Angie Black,David Ashby
s8783,Movie,2021,"Comedy, Documentary",Mark Blumberg,Mark Blumberg
s8784,Movie,2020,"Arthouse, Horror, Science Fiction","Jesús Enrique López Vargas, Athziri Morales, Brandon Ray Alba",Valeria Alvarez
s8789,Movie,2004,"Comedy, Drama",Kim Jin-min,Lee Eun-ju
s8790,Movie,2021,"Comedy, Drama",Ally Walker,Andrian Grenier
s8791,Movie,2020,"Action, Comedy, Suspense",Morris D. Small,Morris D. Small
s8792,Movie,2020,Documentary,"Donna McRae, Michael Vale",Cobby
s8793,Movie,2021,"Action, Horror, Suspense",Kohl Glass,Riley Scott
s8794,Movie,1999,"Action, Drama",Dean Parisot,Kathy Baker
s8795,Movie,1973,Drama,Satyajit Ray,Soumitra Chatterjee
s8796,Movie,2021,"Action, Drama",Venu Sriram,Pawan Kalyan
s8797,Movie,1981,"Action, Drama",Bharathiraja,Kamal Haasan
s8798,Movie,1985,Drama,Vijay Krishnaraj,Sathyaraj
s8799,TV Show,2018,"Animation, Kids",,Martin Short
s8800,Movie,1956,Comedy,Norman Krasna,Olivia De Havilland
s8801,Movie,2021,Documentary,Mustapha Khan,Omar Edwards
s8802,Movie,2016,"Action, Adventure",Fred Olen Ray,Steven Seagal
s8803,Movie,2011,"Comedy, Horror",Michael J. Nelson,Michael J. Nelson
s8805,Movie,2021,Drama,Akim Macauley,John Dumelo Van Vicker Moses Efret Fatima Koroma
s8806,Movie,2021,Documentary,David Glossberg,Akuyoe Graham
s8807,Movie,2021,"Action, Suspense",Balu Chandrashekar,Aditya
s8808,Movie,2001,"Comedy, Romance",R. D. Narayanamurthy,Prabhu Deva
s8809,Movie,2018,Romance,Siju Jawahar,Siddharth Menon
s8810,Movie,2021,Drama,Sakhil Raveendran,Davinchi Satheesh
s8811,Movie,2014,"Drama, Science Fiction",Richie Mehta,Haley Joel Osment
s8812,Movie,2021,Suspense,Max Strand,Pamela Jayne Morgan
s8813,Movie,1995,"Drama, Suspense",Eric Till,Jennie Garth
s8814,TV Show,2014,Documentary,,Billy Wingrove
s8816,Movie,2017,"Documentary, Drama, Special Interest",Andy Baybutt,Hassan Haze
s8818,Movie,2019,"Horror, Suspense",Nigel Bach,Nigel Bach
s8819,Movie,2019,"Comedy, Drama",Larry Yang,Yu Hewei
s8820,Movie,2017,"Drama, Suspense",Gideon P. SaRa,Bobby Whorton
s8821,Movie,1997,"Comedy, Suspense",Roger Christian,Denis Leary
s8822,Movie,2019,"Arthouse, Drama",Dominga Sotomayor,Demian Hernández
s8824,Movie,1984,Comedy,Danny DeVito,Danny DeVito
s8825,Movie,2006,"Adventure, Drama, Faith and Spirituality",Armand Mastroianni,Matthew Settle
s8826,Movie,2021,"Drama, Suspense",Ranjith Sankar,Jayasurya
s8827,Movie,2021,"Drama, Suspense",Ranjith Sankar,Jayasurya
s8828,Movie,2021,Action,Denis Kryuchkov,Ivan Kotik
s8829,Movie,2014,"Comedy, Horror",Eddie Romero,Michael J. Nelson
s8830,Movie,2021,"Arts, Entertainment, and Culture, Comedy",Paul Kulak,Rick Overton
s8831,Movie,2018,"Arts, Entertainment, and Culture, Comedy",Derek Brown,Nore Davis
s8832,Movie,1971,"Drama, Romance",Franklin J. Schaffner,Michael Jayston
s8833,Movie,2021,Drama,Justin Wilder Neese,Dylan Sharon
s8834,Movie,2021,Horror,Hugo Cardozo,Pablo Martinez
s8836,Movie,2017,"Action, Science Fiction",Iain Carson,Ethan McDowell
s8837,Movie,2020,"Action, Suspense",Justin Galindo,Craig Stark
s8838,Movie,2002,"Action, Drama, Suspense",Kari Skogland,Wesley Snipes
s8839,Movie,2011,Documentary,Jenny Popplewell,Jamie Campbell
s8840,TV Show,2021,Action,,Marco Infante
s8841,Movie,1988,"Action, Suspense","Arthur Wong, Brandy Yuen",Cynthia Khan
s8842,Movie,2021,"Comedy, Drama",Eoin Macken,Dean-Charles Chapman
s8843,Movie,2008,"Arthouse, Documentary, Music Videos and Concerts",Alex Gibney,Hunter S. Thompson
s8844,Movie,2007,"Comedy, Horror","Shane Kuhn, Brendan Cowles",Leighton Meester
s8845,Movie,2021,"Action, Drama",NARRA SIVANAGU,TARAKA RATNA
s8846,Movie,1999,"Arthouse, Comedy, Drama",Morgan J. Freeman,Casey Affleck
s8847,Movie,1995,"Action, Adventure, Horror",Stephen Norrington,Brad Dourif
s8848,Movie,2013,Special Interest,"Raoul Martinez, Joshua van Praag",Michael Albert
s8849,Movie,2019,"Action, Drama, Fantasy",Eros Puglielli,Luca Argentero
s8850,Movie,2013,Documentary,"Zachary Kerschberg, Patrick Pineda",Lidymar Jonaitis
s8852,TV Show,2021,Special Interest,,Ted Danson
s8853,TV Show,2020,"Comedy, Drama",,Byron Hardy
s8855,Movie,1998,"Arthouse, Documentary","Joan Grossman, Paul Rosdy",Fred Fields
s8856,Movie,1999,Action,Robert Marcarelli,Casper Van Dien
s8857,Movie,2021,"Drama, Horror, Suspense",Michael K. La Chiana,Michael K. La Chiana
s8859,Movie,2014,"Comedy, Fantasy",Nathan Juran,Michael J. Nelson
s8860,Movie,2021,Comedy,Arisil Moorthy,Mithun Manickam
s8861,Movie,2002,Romance,Ameer,Suriya
s8862,TV Show,2021,"Drama, Romance",,Wu Jia Yi
s8863,TV Show,2021,"Drama, Horror, Young Adult Audience",,Madison Iseman
s8864,Movie,2020,Science Fiction,Amir Valinia,Christopher Judge
s8865,TV Show,1978,Drama,,Ian McShane
s8866,Movie,2010,"Comedy, Drama, Romance",Ivy Ho,Jacky Cheung
s8867,Movie,2020,"Comedy, Horror",Daniel Armstrong,Daisy Masterman
s8868,Movie,2021,"Drama, Young Adult Audience",Sarah Adina Smith,Diana Silvers
s8869,Movie,2020,Action,Giles Alderson,Richard Brake
s8870,Movie,2012,"Drama, Kids",Sonia Nassery Cole,Haji Gul Aser
s8871,Movie,2015,"Comedy, Drama",Will Bigham,Alyson Stoner
s8872,TV Show,2021,Unscripted,,Rihanna
s8874,Movie,2013,"Adventure, Comedy",Juan Piquer Simon,Michael J. Nelson
s8875,TV Show,2021,Drama,,Pallavi Singh
s8876,TV Show,2021,Kids,,Sophie Feldman
s8877,Movie,2008,Comedy,,Carmen Electra
s8878,TV Show,2020,"Horror, Suspense",,Jennylyn Mercado
s8880,Movie,2018,"Action, Adventure",Kar Lok Chin,Ekin Cheng
s8881,Movie,2006,"Comedy, Drama, Horror",Robert Quinn,Andrew Scott
s8882,TV Show,2021,"Action, Drama, Suspense",,Abhimanyu Mahaveer
s8883,Movie,2019,"Action, Comedy, Drama",Ka-Wai Kam,Donnie Yen
s8885,Movie,2006,Drama,Matt Tauber,Anthony LaPaglia
s8886,Movie,2007,"Drama, Romance",Wayne Wang,Henry O
s8887,Movie,2001,Comedy,Michael Davis,Jonathan Tucker
s8888,Movie,2021,"Drama, Kids",Shiva Nirvana,Nani
s8889,Movie,2004,"Comedy, Drama",Ian Iqbal Rashid,Jimi Mistry
s8893,Movie,2019,"Action, Drama, Military and War",Aleksey Sidorov,Alexander Petrov
s8894,Movie,2010,Comedy,Russ Parr,Kevin Hart
s8895,Movie,1992,"Comedy, Horror, Science Fiction",Damon Santostefano,Oliver Reed
s8896,Movie,2001,"Action, Science Fiction",Julian Grant,Alex J. Murphy 
s8897,Movie,2020,Action,Andrew Loveday,Craig Fairbrass
s8898,Movie,2021,"Drama, Suspense",Banner venu films,Allrounder ballem venu madhav
s8899,Movie,2008,"Action, Arthouse, Horror","Tony Jaa, Panna Rittikrai",Tony Jaa
s8900,Movie,2005,"Action, Adventure, Horror",Prachya Pinkaew,Tony Jaa
s8901,Movie,2019,"Action, Adventure",Fei Xing,Cai Hang
s8902,Movie,2020,Drama,Dan Stone,Danny Bonstock
s8903,Movie,1956,"Drama, Suspense",Joseph Losey,Richard Basehart
s8905,Movie,2021,"Action, Kids, Science Fiction",Dzhanik Fayziev,Viktoriya Agalakova
s8907,Movie,2000,"Comedy, Drama",Stephen Metcalfe,Sharon Stone
s8908,Movie,2005,"Drama, Horror, Suspense",Jim Hemphill,Tabitha Brown
s8909,Movie,2021,Suspense,Sesh Karthikeya,Rushika Raj
s8910,Movie,2019,"Action, Kids, Young Adult Audience",D. James Newton,Harry Jarvis
s8911,Movie,2011,"Action, Arthouse, Drama","Takashi Miike, Takashi Hirajô",Koji Yakusho
s8912,Movie,2015,Action,Wych Kaosayananda,​Scott Adkins
s8913,Movie,2021,"Comedy, Horror",Ashley Wilson,Hailey Thornton
s8914,Movie,1995,Drama,Malcolm Clarke,Jeremy Northam
s8915,Movie,1994,"Drama, Suspense",Graeme Campbell,Ann Jillian
s8916,Movie,1999,Drama,David Anspaugh,Andy Garcia
s8917,Movie,1992,Suspense,Sheldon Larry,Gregory Harrison
s8918,Movie,2016,"Action, Comedy, Suspense","Rachel Tucker, Nick Lawrence",Cj Natoli
s8919,Movie,2020,Drama,Shailendra Singh,Sergei Polunin
s8920,Movie,2006,"Drama, Romance",K. S. Ravikumar,Silambarasan
s8921,Movie,2001,"Action, Horror",Iqbal Durrani,Ferdous Ahmed
s8922,Movie,1972,"Comedy, Western",Giulio Petroni,Tomas Milian
s8924,Movie,2021,"Action, Drama, Suspense",Durga P S,Venky
s8925,Movie,2018,"Action, Comedy, Romance",Gandhi Manivasagam,Dinesh
s8926,Movie,2021,"Drama, Horror, Suspense",Tyler Savage,Chase Joliet
s8927,Movie,1967,"Action, Arts, Entertainment, and Culture, Drama",Prakash Mehra,Shashi Kapoor
s8928,Movie,2013,Suspense,Kenya Moore,Kenya Moore
s8929,Movie,1964,"Action, Comedy",George Montgomery,George Montgomery
s8930,Movie,2018,Comedy,Barbara Wong,Ivy Chen
s8931,Movie,2004,"Action, Drama",Suresh Krishna,Vijayakanth
s8932,Movie,2021,"Drama, Romance",St. Joseph Nwanze,Francis Duru Paul Sambo Bruno Iwuoha
s8933,Movie,1992,"Action, Suspense",Michael Schroeder,Ray Sharkey
s8935,Movie,2021,"Action, Horror",Matt Hartley,Garrett Marchbank
s8936,Movie,1999,"Comedy, Drama",David Burton Morris,Eve Gordon
s8937,Movie,2011,Special Interest,Kevin Booth,Tommy Chong
s8938,Movie,2021,"Comedy, Science Fiction",Richard J. Perry,Amanda Abbington
s8939,Movie,1989,"Action, Drama, Suspense",James Lemmo,Terence Knox
s8940,Movie,2016,Action,Johnnie To,Louis Koo
s8941,Movie,2014,Western,Brett Kelly,Michael Paré
s8943,Movie,2016,Anime,Tatsuya Ishihara,Chika Anzai
s8944,Movie,2003,Action,Charles Robert Carner,Kristy Swanson
s8945,Movie,1993,Comedy,Pablo Ferro,JoBeth Williams
s8946,TV Show,2019,Special Interest,,Ahmed Hassan
s8947,Movie,2020,"Comedy, Drama",Anand Menon,Neeraj Madhav
s8948,Movie,2011,"Comedy, Horror","D.J. Viola, Bert I. Gordon",Cassandra Peterson
s8949,Movie,2010,"Comedy, Horror","D.J. Viola, Milton Moses Ginsberg",Cassandra Peterson
s8950,Movie,2010,"Comedy, Horror, Suspense","D.J. Viola, Roger Corman, Francis Ford Coppola",Cassandra Peterson
s8951,Movie,2010,"Comedy, Horror, Suspense","D.J. Viola, Alan Gibson",Cassandra Peterson
s8952,Movie,2011,"Comedy, Horror, Science Fiction","D.J. Viola, George P. Breakston",Cassandra Peterson
s8953,Movie,2011,"Comedy, Horror, Science Fiction","D.J. Viola, Ray Kellogg",Cassandra Peterson
s8954,Movie,2010,"Comedy, Horror, Science Fiction","Knox Hughes, Ray Kellogg",Cassandra Peterson
s8955,Movie,2010,"Comedy, Horror, Science Fiction","D.J. Viola, Joseph Green",Cassandra Peterson
s8956,Movie,2010,"Comedy, Horror, Science Fiction","D.J. Viola, Tom Graeff",Cassandra Peterson
s8957,Movie,2010,"Comedy, Horror, Suspense","D.J. Viola, Christy Cabanne",Cassandra Peterson
s8958,Movie,2010,"Action, Comedy, Horror","D.J. Viola, Stephen Chiodo, Nicholas Webster",Cassandra Peterson
s8959,Movie,2010,"Comedy, Horror","D.J. Viola, George A. Romero",Cassandra Peterson
s8960,Movie,2011,"Comedy, Horror","D.J. Viola, Harold P. Warren",Cassandra Peterson
s8961,Movie,2011,"Comedy, Horror, Science Fiction","Jim Kunz, Mel Welles",Cassandra Peterson
s8962,Movie,2011,"Comedy, Horror","D.J. Viola, Del Tenney",Cassandra Peterson
s8963,Movie,2011,"Action, Comedy, Horror","D.J. Viola, Vittorio Cottafavi",Cassandra Peterson
s8964,Movie,2010,"Action, Comedy, Horror","D.J. Viola, Arch Hall Sr.",Cassandra Peterson
s8965,Movie,2011,"Comedy, Horror, Suspense","D.J. Viola, S.F. Brownrigg",Cassandra Peterson
s8966,Movie,2011,"Comedy, Horror, Suspense","D.J. Viola, Monte Hellman",Cassandra Peterson
s8967,Movie,2011,"Comedy, Horror, Science Fiction","D.J. Viola, Bernard L. Kowalski",Cassandra Peterson
s8968,Movie,2011,"Comedy, Horror","D.J. Viola, Roger Corman",Cassandra Peterson
s8969,Movie,1991,Horror,Tony Randel,Karen Black
s8970,Movie,1988,Drama,Anjan Choudhury,Prosenjit Chatterjee
s8971,Movie,2002,"Drama, Suspense",William A Graham,James Caan
s8972,TV Show,2018,"Drama, Suspense",,マティアス・シュヴァイクヘーファー
s8973,Movie,2021,"Drama, Suspense",Chris Carson Emmons,Jeffrey Grover
s8974,Movie,2016,"Horror, Suspense",Catalina Molina,Manuel Rubey
s8975,Movie,1993,Documentary,"Mark Benjamin, Marc Levin",Robert Downey Jr.
s8976,Movie,2014,"Action, Drama",Zaza Urushadze,Lambit Ulfsak
s8979,TV Show,1978,"Action, Science Fiction",,Hiroyuki Sanada
s8981,Movie,2019,Documentary,Elisa Amoruso,Chiara Ferragni
s8982,Movie,2014,"Arthouse, Comedy",magnolia,Desiree Hall
s8983,Movie,2020,Drama,Antoneta Kastrati,Adriana Matoshi
s8984,TV Show,2019,Drama,,Morgan Kohan
s8985,Movie,2018,"Comedy, Drama",Eva Spreitzhofer,Caroline Peters
s8986,Movie,2021,"Drama, Suspense",Paul Barbeau,Natalie Krill
s8989,Movie,2021,"Drama, Horror, Suspense",Andrew Damon Henriques,C. Thomas Howell
s8990,TV Show,2020,"Drama, Historical",,Dawn French
s8991,Movie,2017,"Action, Suspense",Jang Chang-won,Hyun Bin
s8992,Movie,2007,Comedy,Valerio Zanoli,Dennis Rodman
s8993,TV Show,2013,Special Interest,,Benjamin Bratt
s8994,TV Show,2020,International,,Edoardo Pesce
s8996,TV Show,2020,Drama,,Shannon Kane
s8997,Movie,2021,Action,Kris Kertenian,Avery Kidd Waddell
s8999,Movie,2000,Drama,Robert Greenwald,Vincent D'Onofrio
s9000,Movie,2021,"Action, Drama",Boyapati Srinu,Nandamuri Balakrishna
s9001,Movie,2021,Comedy,Brian Connors,Ed Asner
s9004,Movie,2021,Drama,Florenc Papas,Luli Bitri
s9005,Movie,2021,"Comedy, Drama",Jose Mario Salas Boza,Johanna Solano
s9006,TV Show,2020,Drama,,Joel Tobeck
s9007,TV Show,2019,"Documentary, Special Interest",,Zachary Quinto
s9008,TV Show,2016,"Action, Drama, Suspense",,Harald Krassnitzer
s9009,Movie,2014,"Action, Drama",Josh C. Waller,Cory Monteith
s9011,TV Show,2019,TV Shows,,Martin Clunes
s9012,Movie,2021,"Comedy, Drama","Joanna Bowzer, Tim Gagliardo, Barry Pollack, Tim Russ, Shae-Lee Shakleford",Bonnie Bedelia
s9013,Movie,2021,"Comedy, Drama",Ryan Silva,Freddy Andreiuci
s9014,Movie,2021,"Action, Animation, Kids",Sarah Harper,Jack De Sena
s9015,TV Show,1932,"Special Interest, Western",,Lon Chaney jr
s9018,Movie,2019,"Arts, Entertainment, and Culture, Comedy, Special Interest",Isaac Halasima,Jeff Allen
s9019,TV Show,2020,"Drama, LGBTQ, Suspense",,James Badge Dale
s9020,Movie,2021,"Comedy, Kids",Bobby Lacer,Bobby Lacer
s9022,Movie,2002,"Arts, Entertainment, and Culture, Comedy, Special Interest",Eddie Izzard,Eddie Izzard
s9023,TV Show,2021,Romance,,Zhang Nan
s9025,Movie,2021,"Action, Horror",Randy Kent,Davy Williams
s9026,Movie,2021,"Science Fiction, Suspense",Arvi,James Russo
s9027,Movie,2021,"Action, Animation, Kids",Nizam Razak,Nur Fathiah Diaz
s9028,Movie,2021,Comedy,Shaina Feinberg,Chris Manley
s9029,Movie,2021,"Horror, Suspense",Brian Farmer,Katie Leclerc
s9030,Movie,2021,Horror,Stuart Paul,Alix Villaret
s9031,Movie,2013,Drama,Sumit Das,Ritwik Chakraborty
s9032,TV Show,2017,Suspense,,Lynn Van Royen
s9033,Movie,2021,"Action, Horror, Suspense",Lewis Leslie,Mia Paris
s9034,Movie,2019,Documentary,Ben DeJesus,Anjelica Huston
s9035,Movie,2019,"Drama, Suspense",Collin Schiffli,Karen Gillan
s9036,TV Show,1988,"Animation, Kids",,Len Carlson
s9037,Movie,2020,Drama,Pablo Behrens,Caitlin Harris
s9038,Movie,2018,"Comedy, Drama, Romance","Andreas Goldstein, Jakobine Motz",Anne Kanis
s9039,Movie,1980,Drama,Carl Gurevich,Victoria Corsaut
s9040,TV Show,1985,"Comedy, Horror, Kids",,Don Messick
s9041,Movie,1991,"Drama, Suspense",Ruben Preuss,Scott Valentine
s9042,Movie,2007,"Drama, Horror, Suspense",Evan Meszaros,Joe Ryan
s9043,Movie,2001,Drama,Maggie Greenwald,Brooke Shields
s9044,Movie,2021,Drama,Nigina Sayfullaeva,Konstantin Lavronenko
s9045,Movie,2007,"Comedy, Drama",Shakti Chidambaram,S. J. Surya
s9046,Movie,2002,"Comedy, Drama",K. Selva Bharathy,Sathyaraj
s9047,TV Show,2012,"Action, Animation, Kids",,Vir
s9048,Movie,2003,Comedy,Boaz Yakin,Brittany Murphy
s9049,Movie,1993,"Comedy, Drama, Romance",Tony Bill,Christian Slater
s9050,Movie,2021,"Comedy, Romance",Devon Bray,Kandace Burnett
s9051,Movie,1992,"Action, Science Fiction",Roland Emmerich,Jean-Claude Van Damme
s9052,Movie,2021,"Drama, Kids",Shiva Nirvana,Nani
s9053,Movie,1986,Horror,John Beuchler,Michael Moriarty
s9054,Movie,1964,Action,Jules Dassin,Melina Mercouri
s9055,Movie,2001,Drama,Rodrigo Garcia,Glenn Close
s9056,Movie,1991,"Drama, Kids",Gene Reynolds,Ed O'Neill
s9057,TV Show,2014,Drama,,Rupert Evans
s9058,Movie,2011,"Action, Adventure, Horror",Matthijs van Heijningen,Mary Elizabeth Winstead
s9059,Movie,2005,Drama,Noah Baumbach,Jesse Eisenberg
s9060,Movie,2021,"Action, Comedy, Kids",Brandon Bergin,Reed Taylor
s9061,Movie,2019,Action,Alan Yuen,Talu Wang
s9062,Movie,1999,"Fantasy, Horror, Science Fiction",Katt Shea,Amy Irving
s9063,Movie,2020,Comedy,Ameir White,Designer
s9065,Movie,1971,"Action, Drama",Don Medford,Sidney Poitier
s9066,Movie,2014,"Action, Drama, Horror",Fruit Chan,Simon Yam
s9067,Movie,1995,"Comedy, Suspense",John Pozer,Henry Czerny
s9068,Movie,2004,"Action, Adventure, Comedy",Wes Anderson,Bill Murray
s9069,Movie,1999,"Drama, Suspense",Bradley Battersby,Martin Landau
s9070,Movie,2006,Horror,Takashi Shimizu,Amber Tamblyn
s9071,Movie,1979,"Action, Adventure, Western",Michael Crichton,Sean Connery
s9072,Movie,2014,"Action, Drama, Suspense",Leste Chan,Jing Hu
s9073,Movie,1967,"Comedy, Drama",Mike Nichols,Dustin Hoffman
s9074,Movie,2014,"Drama, Suspense",Wolfgang Murnberger,Miriam Stein
s9075,TV Show,2019,"Drama, Faith and Spirituality",,Jeff Armstrong
s9076,Movie,2002,Action,John Stainton,Steve Irwin
s9077,Movie,1964,Horror,Jacques Tourneur,Vincent Price
s9078,Movie,1984,Drama,Robert Greenwald,Farrah Fawcett
s9079,Movie,1988,Horror,Ed Hunt,Tom Bresnahan
s9080,Movie,2019,"Horror, Suspense",Winston Azzopardi,Joe Azzopardi
s9082,Movie,2012,"Comedy, Drama, Romance",John Madden,Tom Wilkinson
s9083,Movie,2021,Comedy,Michael Ritchie,Walter Matthau
s9084,TV Show,1999,"Drama, Suspense",,Grant Show
s9085,Movie,2014,"Arts, Entertainment, and Culture, Drama, Romance",Victoria Wood,Michael Ball
s9086,Movie,1958,Western,Joseph H. Lewis,Sterling Hayden
s9087,Movie,2021,Horror,Erik Bloomquist,Caroline Williams
s9088,Movie,2021,"Action, Drama, Suspense",Dean Tucker,S. Joshua Costantini
s9089,Movie,2009,"Action, Drama",Pierre Morel,Liam Neeson
s9090,Movie,2020,"Comedy, Kids",Hayley MacFarlane,Peyton List
s9091,Movie,2021,"Action, Comedy, Kids",Martina Saková,Eliáš Vyskocil
s9092,Movie,1974,Horror,Paul Maslansky,Marki Bey
s9093,Movie,1996,Drama,Paul Schneider,Maria Conchita Alonso
s9094,Movie,1992,Action,Will MacKenzie,Cybill Shepherd
s9095,Movie,1982,Drama,Robert Benton,Roy Scheider
s9096,TV Show,2021,"Animation, Kids",,Steve
s9097,Movie,1994,"Science Fiction, Suspense",Roland Emmerich,Kurt Russell
s9098,Movie,1966,Western,Giovanni Grimaldi,Robert Woods
s9099,Movie,1976,Horror,Jeff Lieberman,Don Scardino
s9100,Movie,2006,Drama,Hakan Sahin,Lambert Loeffen
s9101,Movie,1988,Horror,Michael A. Simpson,Brian Patrick Clarke
s9102,Movie,1959,"Action, Drama",Guido Brignone,Anita Ekberg
s9103,Movie,2015,Action,,Black Jack Johnson
s9104,Movie,2020,"Action, Comedy, Drama",Audrey Cummings,Olunike Adeliyi
s9105,TV Show,1991,Action,,Dany Yi
s9106,Movie,2004,"Action, Horror, Science Fiction",Jim Wynorski,William Warlock
s9107,Movie,1970,Horror,Gordon Hessler,Vincent Price
s9108,Movie,1973,"Action, Drama",Michael Winner,Burt Lancaster
s9109,Movie,1988,Horror,William Wesley,David James Campbell
s9110,Movie,2015,"Action, Suspense",Sheng Ding,Andy Lau
s9111,Movie,1986,Drama,Oliver Stone,James Woods
s9112,Movie,1953,Western,George Archainbaud,Gene Autry
s9113,Movie,2003,Animation,"John Eng, Norton Virgien",Elizabeth Daily
s9114,Movie,1996,"Action, Comedy, Drama","P. J. Pesce, Ralph Hemecker",William Devane
s9115,Movie,2020,"Drama, Suspense",Marcus Lenz,Yelizar Nazarenko
s9116,Movie,2012,"Action, Horror, Science Fiction",Paul W.S. Anderson,Ave Merson-O'Brian
s9117,Movie,2012,"Action, Science Fiction",Paul W.S. Anderson,Ave Merson-O'Brian
s9118,Movie,2016,"Drama, Suspense",Branden Kramer,Ashley Benson
s9119,Movie,1987,Comedy,"Joel Coen,  Ethan Coen",Nicolas Cage
s9120,Movie,2002,"Comedy, Drama","Adam Larson Broder, Tony R. Abrams",Christina Ricci
s9121,Movie,2014,"Action, Horror",Roger Christian,John Rhys-Davies
s9122,Movie,2013,"Horror, Suspense",Brian Targett,Lauren Davish
s9124,Movie,2019,"Horror, Suspense",Jacques Kluger,Charley Palmer
s9125,Movie,2019,Drama,Philip Koch,Emma Bading
