,show_id,type,director,release_year,duration,rating,genre
2141,s2448,TV Show,,2013,1.0,TV-PG,Documentary
2142,s2449,TV Show,,2004,1.0,7+,Documentary
2143,s2450,Movie,"Edward Sutherland, A. Edward Sutherland",1939,75.0,PG,Comedy
2144,s2451,TV Show,,2017,3.0,TV-14,Comedy
2145,s2452,Movie,Jeffrey Bloom,1987,92.0,PG-13,Horror
2146,s2454,TV Show,,2019,1.0,16+,Arts
2147,s2455,TV Show,,2019,1.0,16+,TV Shows
2148,s2456,TV Show,,2013,1.0,TV-PG,TV Shows
2149,s2457,TV Show,,2014,3.0,TV-PG,Documentary
2150,s2458,TV Show,,2014,1.0,TV-PG,Documentary
2151,s2459,TV Show,,2012,1.0,13+,Action
2152,s2460,Movie,Rob Pallatina,2018,89.0,16+,Horror
2153,s2461,Movie,Steve Kloves,1993,126.0,R,Drama
2154,s2462,Movie,Bruce Gower,1997,106.0,13+,Documentary
2155,s2463,TV Show,,2019,2.0,18+,Comedy
2156,s2464,Movie,Chang Jeong,2007,106.0,R,Action
2157,s2465,TV Show,,2016,1.0,13+,Special Interest
2158,s2466,Movie,"Stephen Kinigopoulos, Alexa Kinigopoulos",2020,89.0,16+,Drama
2159,s2469,TV Show,,1989,5.0,TV-Y,Kids
2160,s2470,TV Show,,2009,8.0,TV-Y,Animation
2161,s2471,TV Show,,2004,1.0,13+,Action
2162,s2472,Movie,Jay Bachochin,2019,126.0,13+,Adventure
2163,s2473,Movie,Julian Grant,2017,106.0,13+,Drama
2164,s2474,Movie,Warren Fast,2020,112.0,13+,Drama
2165,s2475,Movie,Kayli Fortun,2016,48.0,13+,Drama
2166,s2476,Movie,Hugh Hudson,2016,94.0,16+,Drama
2167,s2477,TV Show,,2017,1.0,TV-PG,TV Shows
2168,s2478,Movie,Anjan Dutta,2019,114.0,16+,Drama
2169,s2479,TV Show,,2019,1.0,16+,TV Shows
2170,s2480,Movie,,2011,42.0,NR,Music Videos and Concerts
2171,s2481,Movie,Sam Newfield,1939,55.0,13+,Action
2172,s2482,Movie,"Otto Brower, David Burton",1931,90.0,13+,Western
2173,s2483,Movie,Herbert Kline,1952,82.0,13+,Drama
2174,s2484,Movie,,2011,56.0,NR,Music Videos and Concerts
2175,s2485,TV Show,,2017,2.0,NR,Documentary
2176,s2487,Movie,David Evans,1997,103.0,R,Comedy
2177,s2488,Movie,Harry L. Fraser,1936,63.0,13+,Western
2178,s2489,TV Show,,2006,1.0,TV-G,Kids
2179,s2490,TV Show,,2020,1.0,16+,Documentary
2180,s2491,TV Show,,2017,1.0,16+,Drama
2181,s2492,TV Show,,2015,1.0,TV-14,TV Shows
2182,s2493,TV Show,,2003,2.0,13+,Documentary
2183,s2494,TV Show,,2002,1.0,TV-PG,Action
2184,s2495,Movie,"Deb Ellis, Denis Mueller",1990,50.0,13+,Documentary
2185,s2496,Movie,,2011,40.0,NR,Music Videos and Concerts
2186,s2497,Movie,,2019,76.0,G,Animation
2187,s2498,TV Show,,2014,1.0,TV-PG,Documentary
2188,s2499,Movie,Gabriele Muccino,2016,116.0,R,Drama
2189,s2500,TV Show,,2014,1.0,TV-MA,Documentary
2190,s2501,Movie,John Huston,1972,97.0,PG,Drama
2191,s2502,Movie,Mark Neale,2020,103.0,13+,Action
2192,s2503,TV Show,,2004,4.0,TV-14,Action
2193,s2505,TV Show,,1985,2.0,TV-G,TV Shows
2194,s2506,TV Show,,1989,1.0,TV-G,Unscripted
2195,s2507,TV Show,,2007,1.0,TV-PG,TV Shows
2196,s2508,Movie,Louise Palanker and Bill Filipiak,2013,90.0,13+,Arts
2197,s2509,Movie,Darlene Naponse,2020,96.0,16+,Drama
2198,s2510,TV Show,,2018,2.0,TV-14,Science Fiction
2199,s2511,Movie,Ernie Barbarash,2014,101.0,R,Action
2200,s2512,Movie,Vishwak Sen,2019,145.0,18+,Action
2201,s2513,TV Show,,2020,1.0,TV-14,Drama
2202,s2514,TV Show,,2020,1.0,18+,Comedy
2203,s2515,TV Show,,2014,3.0,13+,TV Shows
2204,s2516,TV Show,,2020,1.0,18+,LGBTQ
2205,s2517,Movie,Vincent Masciale,2020,92.0,13+,Comedy
2206,s2518,Movie,Charles Sturridge,1997,98.0,PG,Adventure
2207,s2519,Movie,Tom O'Brien,2012,81.0,16+,Drama
2208,s2520,Movie,Michael Moore,2018,128.0,R,Arthouse
2209,s2522,Movie,"Vanessa Gazy,  Jeremy Robbins,  Nicholas Verso,  Shawn Thompson",2020,66.0,16+,Horror
2210,s2523,Movie,Anil Ravipudi,2019,148.0,13+,Comedy
2211,s2524,Movie,William Witney,1948,71.0,G,Western
2212,s2525,Movie,"Kelley Slagle, Brian Stillman",2019,92.0,13+,Documentary
2213,s2526,Movie,Jay Lowi,2019,89.0,16+,Drama
2214,s2527,Movie,Baeble Media,2018,58.0,NR,Music Videos and Concerts
2215,s2528,Movie,Joe Dante,1985,109.0,PG,Adventure
2216,s2529,Movie,Steve Greisen,2006,49.0,PG,Documentary
2217,s2530,TV Show,,2018,3.0,TV-PG,Adventure
2218,s2533,Movie,Matt Green,2020,86.0,13+,Horror
2219,s2534,Movie,Brian Jordan Alvarez,2019,87.0,18+,Arthouse
2220,s2535,Movie,Beno Obano,2020,53.0,16+,Documentary
2221,s2536,TV Show,,2009,3.0,TV-PG,Documentary
2222,s2537,TV Show,,2012,5.0,TV-14,Science Fiction
2223,s2538,Movie,Bobcat Goldthwait,2015,65.0,18+,Arts
2224,s2539,Movie,Cybela Clare,2016,91.0,13+,Special Interest
2225,s2540,Movie,Cybela Clare,2018,55.0,7+,Special Interest
2226,s2541,Movie,Enzo G. Castellari,1983,90.0,R,Action
2227,s2542,TV Show,,2018,1.0,TV-MA,Drama
2228,s2543,Movie,Roar Uthaug,2013,78.0,18+,Action
2229,s2544,Movie,Jurgen Schadeberg,2006,54.0,13+,Documentary
2230,s2546,Movie,Kamala Lopez,2016,94.0,7+,Documentary
2231,s2547,Movie,T.C. Christensen,2013,98.0,PG,Adventure
2232,s2548,TV Show,,2012,1.0,G,Documentary
2233,s2549,TV Show,,2020,7.0,TV-14,Drama
2234,s2550,Movie,Irving Reis,1948,101.0,13+,Drama
2235,s2552,Movie,Jayson Thiessen,2020,44.0,G,Animation
2236,s2553,TV Show,,2019,2.0,G,Animation
2237,s2554,Movie,Gautham Menon,2019,151.0,16+,Action
2238,s2555,TV Show,,2011,1.0,NR,Drama
2239,s2556,Movie,Anna Elizabeth James,2016,93.0,G,Drama
2240,s2557,Movie,"Peter Kosminsky, Mary Soan",1992,106.0,PG,Drama
2241,s2558,Movie,Hernán Jiménez,2020,98.0,R,Comedy
2242,s2559,Movie,Jay Chapman,2014,60.0,18+,Arts
2243,s2560,Movie,Kevin Lima,2003,88.0,7+,Comedy
2244,s2561,Movie,Nickolas Rossi,2015,105.0,16+,Documentary
2245,s2562,TV Show,,2013,1.0,TV-14,Documentary
2246,s2563,TV Show,,2014,1.0,13+,Documentary
2247,s2564,TV Show,,2005,1.0,NR,Anime
2248,s2565,Movie,Charles Binamé,2015,100.0,13+,Drama
2249,s2566,Movie,,2008,51.0,NR,Music Videos and Concerts
2250,s2567,Movie,Steve Gerbson,1986,63.0,16+,Arts
2251,s2568,TV Show,,2020,1.0,16+,Action
2252,s2569,Movie,Charlie Arnaiz,2020,66.0,G,Music Videos and Concerts
2253,s2570,TV Show,,2020,1.0,TV-MA,Action
2254,s2571,Movie,Daniel Bernal,2021,70.0,NR,Science Fiction
2255,s2572,Movie,Cati Gonzalez,2017,80.0,16+,Drama
2256,s2573,Movie,Lekh Tandon,1980,133.0,G,Drama
2257,s2574,TV Show,,2017,1.0,NR,Arts
2258,s2575,TV Show,,1998,1.0,TV-Y7,Comedy
2259,s2576,TV Show,,2011,1.0,13+,Documentary
2260,s2578,Movie,Michelle Ferrari,2015,113.0,13+,Documentary
2261,s2579,Movie,Simon Hunter,2019,102.0,13+,Action
2262,s2580,Movie,Mark Robson,1950,98.0,13+,Drama
2263,s2581,Movie,Steven Feinartz,2014,64.0,18+,Arts
2264,s2582,Movie,Dustin Jacobs,2020,59.0,18+,Arts
2265,s2584,TV Show,,2019,1.0,16+,Arts
2266,s2585,TV Show,,2019,1.0,16+,TV Shows
2267,s2586,TV Show,,2018,1.0,13+,Documentary
2268,s2587,Movie,David Au,2015,96.0,16+,Comedy
2269,s2588,TV Show,,2016,1.0,16+,Documentary
2270,s2589,Movie,John Rich,1967,95.0,PG,Action
2271,s2590,Movie,Anthony Lucero,2015,106.0,PG,Comedy
2272,s2592,Movie,Graham Elwood,2016,106.0,18+,Comedy
2273,s2593,Movie,,2011,90.0,G,Drama
2274,s2594,Movie,Lewis R. Foster,1950,104.0,13+,Western
2275,s2595,Movie,Frazer Bailey,2014,72.0,13+,Documentary
2276,s2596,Movie,Ian Harris,2016,68.0,18+,Arts
2277,s2597,Movie,William L. Nolte,1938,75.0,13+,Arts
2278,s2598,TV Show,,2016,1.0,TV-PG,Documentary
2279,s2599,Movie,Mandeep Benipal,2019,141.0,13+,Action
2280,s2600,Movie,John L. Potash,2019,120.0,13+,Documentary
2281,s2602,TV Show,,2017,1.0,TV-14,TV Shows
2282,s2603,TV Show,,2018,1.0,NR,TV Shows
2283,s2604,Movie,Jeethu Joseph,2021,153.0,13+,Drama
2284,s2605,Movie,Mark Joffe,2012,92.0,16+,Drama
2285,s2606,Movie,Roy William Neill,1946,90.0,13+,Drama
2286,s2607,Movie,Harold Young,1940,82.0,13+,Comedy
2287,s2608,TV Show,,2013,1.0,TV-Y7,Action
2288,s2609,TV Show,,2017,1.0,13+,Drama
2289,s2610,Movie,Matthew Robbins,1981,109.0,PG,Action
2290,s2611,TV Show,,2019,1.0,G,Adventure
2291,s2612,Movie,John Hyams,2012,91.0,R,Action
2292,s2614,Movie,Charles B. Griffith,1980,98.0,R,Comedy
2293,s2615,TV Show,,2016,6.0,TV-14,Drama
2294,s2616,TV Show,,2015,2.0,TV-PG,Documentary
2295,s2617,Movie,Micah Troy,2020,80.0,18+,Drama
2296,s2618,Movie,John Asher,2016,59.0,18+,Arts
2297,s2619,Movie,Milton Lage,2007,60.0,18+,Arts
2298,s2620,Movie,Brian Hennigan,2016,71.0,18+,Arts
2299,s2621,Movie,Doug Benson,2014,61.0,18+,Arts
2300,s2624,TV Show,,2019,1.0,NR,TV Shows
2301,s2625,TV Show,,2007,2.0,TV-Y,Kids
2302,s2626,Movie,William Nigh,1940,82.0,PG,Suspense
2303,s2627,Movie,John Ford,1963,109.0,PG,Action
2304,s2628,Movie,Mike Dunkin,2020,81.0,18+,Horror
2305,s2629,Movie,Jeremy Norrie,2020,72.0,16+,Documentary
2306,s2630,Movie,Donald Crisp,1925,111.0,13+,Action
2307,s2631,Movie,John Asher,2017,59.0,18+,Arts
2308,s2633,TV Show,,2001,2.0,G,Documentary
2309,s2634,TV Show,,2018,1.0,G,Documentary
2310,s2635,Movie,Jim Henson,1989,40.0,13+,Comedy
2311,s2636,Movie,Justin Foia,2019,99.0,16+,Suspense
2312,s2637,Movie,William Wyler,1936,101.0,13+,Drama
2313,s2638,Movie,Baeble Music,2008,60.0,NR,Music Videos and Concerts
2314,s2639,Movie,Sidney Furie,1961,92.0,13+,Horror
2315,s2640,Movie,Dominic Wade,2014,59.0,18+,Documentary
2316,s2641,Movie,Super Simple Songs,2017,48.0,G,Kids
2317,s2642,Movie,Marshall Cook,2011,98.0,R,Comedy
2318,s2643,TV Show,,2017,1.0,NR,TV Shows
2319,s2644,TV Show,,2011,2.0,G,Animation
2320,s2645,Movie,Benjamin Arfmann,2017,87.0,13+,Drama
2321,s2646,Movie,Robert Stevenson,1947,79.0,G,Drama
2322,s2647,Movie,Thomas Borch Nielse,2011,79.0,G,Comedy
2323,s2648,Movie,J. Robert Wagoner,1979,98.0,R,Action
2324,s2649,Movie,Etienne Sauret,2010,91.0,16+,Documentary
2325,s2651,Movie,Dave O'Leske,2018,95.0,16+,Documentary
2326,s2653,TV Show,,2019,1.0,TV-G,Documentary
2327,s2654,TV Show,,2010,1.0,TV-G,Animation
2328,s2656,Movie,Matt Drummond,2014,83.0,13+,Adventure
2329,s2658,Movie,J.J. Johnson,2020,77.0,7+,Kids
2330,s2659,TV Show,,2020,4.0,G,Kids
2331,s2660,TV Show,,2014,4.0,TV-Y,Kids
2332,s2661,Movie,Jay Franklyn Jituboh,2016,110.0,13+,Drama
2333,s2662,TV Show,,2020,1.0,16+,Arts
2334,s2663,Movie,Timothy Hutton,1998,99.0,13+,Comedy
2335,s2665,TV Show,,2018,1.0,NR,TV Shows
2336,s2666,TV Show,,2016,1.0,TV-PG,Drama
2337,s2668,Movie,"Etta Devine, Gabriel Diani",2016,90.0,16+,Comedy
2338,s2669,Movie,Jordan Hill,2017,61.0,7+,Documentary
2339,s2670,Movie,"Lisa Immordino Vreeland, Bent-Jorgen Perlmutt, Frédéric Tcheng",2012,86.0,PG-13,Documentary
2340,s2671,Movie,Jeremiah S. Chechik,1996,107.0,R,Drama
2341,s2672,TV Show,,2019,2.0,18+,Drama
2342,s2673,Movie,R.S Durai Senthilkumar,2020,140.0,G,Action
2343,s2674,Movie,Sanjay Gadhvi,2004,129.0,13+,Action
2344,s2675,Movie,Shashank Khaitan,2018,137.0,13+,Drama
2345,s2676,TV Show,,2013,8.0,TV-MA,Drama
2346,s2677,Movie,Adam Ripp,2017,85.0,16+,Horror
2347,s2679,TV Show,,2017,1.0,TV-14,Comedy
2348,s2680,TV Show,,2018,1.0,TV-14,Documentary
2349,s2681,TV Show,,2006,1.0,13+,Action
2350,s2682,Movie,Shamim Sarif,2017,93.0,PG-13,Drama
2351,s2683,TV Show,,2008,1.0,TV-Y,Kids
2352,s2685,TV Show,,2016,1.0,13+,TV Shows
2353,s2687,Movie,Steven Bernstein,2014,100.0,R,Drama
2354,s2688,Movie,Manny Rodriguez,2011,52.0,18+,Arts
2355,s2689,TV Show,,2021,2.0,13+,Action
2356,s2690,Movie,Alvin Rakoff,1980,91.0,R,Horror
2357,s2691,Movie,"Frida Barkfors, Lasse Barkfors",2017,79.0,13+,Documentary
2358,s2693,Movie,Kurt Kuenne,2008,94.0,18+,Documentary
2359,s2694,Movie,Bharat Kamma,2019,167.0,13+,Action
2360,s2695,TV Show,,2019,5.0,G,Documentary
2361,s2696,Movie,Alan Metzger,1994,89.0,13+,Drama
2362,s2697,Movie,Sam Peckinpah,1961,100.0,PG-13,Drama
2363,s2699,Movie,"Mike Cuff, Scott Windhauser",2019,92.0,R,Action
2364,s2700,Movie,Alex De Rakoff,2009,92.0,R,Action
2365,s2701,TV Show,,2018,1.0,TV-14,Drama
2366,s2703,TV Show,,2012,1.0,TV-14,Comedy
2367,s2704,Movie,Alex Turner,2004,91.0,R,Historical
2368,s2705,Movie,Gary Sherman,1981,94.0,R,Horror
2369,s2706,TV Show,,2020,1.0,TV-G,Documentary
2370,s2707,TV Show,,2016,5.0,TV-14,Drama
2371,s2709,Movie,Neil Fearnly,2000,92.0,13+,Action
2372,s2710,Movie,Terry Miles,2012,94.0,18+,Action
2373,s2711,Movie,Steve Wilson,2009,76.0,18+,Arts
2374,s2712,Movie,Lance Bangs,2019,70.0,18+,Arts
2375,s2713,Movie,Manish Vatsalya,2018,107.0,13+,Action
2376,s2714,TV Show,,2019,1.0,18+,Horror
2377,s2715,TV Show,,1967,6.0,TV-PG,Drama
2378,s2716,TV Show,,2017,1.0,TV-14,Documentary
2379,s2717,Movie,A.R. Murugadoss,2020,158.0,13+,Action
2380,s2718,Movie,A.R. Murugadoss,2020,158.0,13+,Action
2381,s2719,Movie,A.R. Murugadoss,2020,158.0,13+,Action
2382,s2720,Movie,"Terry Morse, Terry O. Morse",1946,59.0,7+,Drama
2383,s2721,TV Show,,2012,1.0,TV-Y,Kids
2384,s2722,TV Show,,2020,1.0,TV-Y,Kids
2385,s2723,TV Show,,2018,1.0,TV-Y,Kids
2386,s2724,TV Show,,2019,1.0,TV-Y,Kids
2387,s2725,Movie,"Ismael Rodriguez, Albert C. Gannaway, Ismael Rodríguez",1956,84.0,PG,Drama
2388,s2726,TV Show,,2012,3.0,TV-14,Documentary
2389,s2727,Movie,Chris L. Griffin,2014,78.0,16+,Suspense
2390,s2728,Movie,Lew Landers,1947,65.0,PG,Drama
2391,s2729,TV Show,,2017,1.0,7+,Comedy
2392,s2730,Movie,Lloyd Corrigan,1936,85.0,13+,Arts
2393,s2731,Movie,Tim McCanlies,1998,97.0,PG,Comedy
2394,s2732,TV Show,,2012,1.0,TV-PG,Documentary
2395,s2734,Movie,Samuel Brownfield,2016,61.0,18+,Arts
2396,s2736,Movie,,2011,43.0,NR,Music Videos and Concerts
2397,s2737,Movie,Joseph Kane,1945,82.0,13+,Action
2398,s2738,Movie,Jay Karas,2012,58.0,18+,Arts
2399,s2739,Movie,Tim Gray,2007,53.0,13+,Documentary
2400,s2741,Movie,,2011,42.0,NR,Music Videos and Concerts
2401,s2742,TV Show,,2002,1.0,TV-Y,Animation
2402,s2744,Movie,Bernard Carr,1947,52.0,PG,Comedy
2403,s2745,TV Show,,2021,1.0,G,Animation
2404,s2746,TV Show,,2019,1.0,NR,TV Shows
2405,s2747,TV Show,,2018,1.0,TV-14,Documentary
2406,s2748,Movie,Roman Polanski,1966,100.0,13+,Drama
2407,s2749,TV Show,,2015,1.0,16+,Drama
2408,s2750,TV Show,,2015,1.0,TV-MA,TV Shows
2409,s2751,Movie,"John Murray, Emer Reynolds",2012,56.0,13+,Documentary
2410,s2753,TV Show,,2007,1.0,G,TV Shows
2411,s2754,Movie,"Phillip Escott, Craig Newman",2018,80.0,13+,Drama
2412,s2755,TV Show,,2019,1.0,13+,Drama
2413,s2756,Movie,Damon Thomas,2008,90.0,16+,Drama
2414,s2757,TV Show,,2018,1.0,TV-PG,Drama
2415,s2758,TV Show,,2016,1.0,13+,Comedy
2416,s2759,Movie,Stacy Peralta,2008,94.0,16+,Documentary
2417,s2760,Movie,Nick Millard,2007,62.0,18+,Drama
2418,s2761,TV Show,,2009,3.0,18+,Documentary
2419,s2762,Movie,"Frédéric Schoendoerffer, Yann Brion",2007,103.0,18+,Action
2420,s2763,TV Show,,2008,1.0,7+,Documentary
2421,s2764,TV Show,,2019,3.0,G,Kids
2422,s2765,Movie,Benjamin Dickinson,2016,97.0,R,Drama
2423,s2766,TV Show,,2014,1.0,TV-14,Documentary
2424,s2767,Movie,Eleanore Lindo,2005,89.0,7+,Comedy
2425,s2768,Movie,Rick Bieber,2020,107.0,R,Drama
2426,s2769,Movie,Manny Rodriguez,2012,82.0,18+,Arts
2427,s2770,TV Show,,2019,1.0,18+,TV Shows
2428,s2771,Movie,"Sean Stanek, Corbin Timbrook",2001,90.0,R,Horror
2429,s2772,Movie,Delmer Daves,1958,92.0,13+,Action
2430,s2773,Movie,Daniel Knudsen,2017,100.0,13+,Drama
2431,s2774,Movie,Robert N. Bradbury,1935,58.0,13+,Western
2432,s2775,TV Show,,2015,2.0,TV-PG,Documentary
2433,s2776,TV Show,,2015,2.0,TV-PG,Special Interest
2434,s2777,TV Show,,2019,2.0,TV-MA,Drama
2435,s2778,TV Show,,2015,6.0,TV-14,Comedy
2436,s2779,TV Show,,2018,1.0,G,Fitness
2437,s2780,TV Show,,2019,3.0,7+,Kids
2438,s2781,Movie,"Elliot Weaver, Zander Weaver",2019,129.0,13+,Action
2439,s2782,TV Show,,2002,1.0,G,Kids
2440,s2783,TV Show,,2017,2.0,G,Fitness
2441,s2784,Movie,Roland West,1931,73.0,G,Action
2442,s2785,Movie,Robert Fernandez,2013,58.0,13+,Documentary
2443,s2786,Movie,Nicolas Silhol,2017,95.0,13+,Drama
2444,s2788,TV Show,,2018,1.0,NR,Comedy
2445,s2789,Movie,David Dhawan,2020,135.0,13+,Comedy
2446,s2790,Movie,Ralph Bakshi,1992,102.0,PG-13,Action
2447,s2791,Movie,Luther Reed,1935,68.0,13+,Drama
2448,s2792,Movie,Jeremiah Camara,2015,90.0,PG-13,Documentary
2449,s2793,TV Show,,2017,1.0,G,Kids
2450,s2794,TV Show,,2013,1.0,TV-PG,Documentary
2451,s2796,Movie,"AK.REED FILMS (Amire K Reed), DUECE KING",2021,131.0,18+,Drama
2452,s2798,TV Show,,2017,1.0,18+,Comedy
2453,s2799,TV Show,,2020,1.0,16+,Comedy
2454,s2800,TV Show,,2015,6.0,TV-PG,TV Shows
2455,s2801,Movie,Alden Peters,2016,72.0,18+,Documentary
2456,s2802,Movie,Gary Crenshaw,2020,95.0,18+,Action
2457,s2803,TV Show,,2020,1.0,13+,Comedy
2458,s2804,TV Show,,2019,2.0,16+,Arts
2459,s2805,Movie,Joe Kane,1938,54.0,13+,Western
2460,s2806,Movie,"Howard Hawks, William Wyler, Richard Rosson",1936,100.0,13+,Drama
2461,s2807,TV Show,,2006,1.0,13+,Action
2462,s2809,Movie,Jay Chapman,2015,56.0,18+,Arts
2463,s2810,Movie,Mat Whitecross,2018,105.0,PG-13,Documentary
2464,s2811,TV Show,,2017,1.0,TV-14,TV Shows
2465,s2812,Movie,James Ward Byrkit,2014,88.0,R,Drama
2466,s2813,TV Show,,1995,2.0,16+,Action
2467,s2814,Movie,Edward Finney,1942,66.0,18+,Western
2468,s2815,TV Show,,2021,1.0,NR,Sports
2469,s2817,Movie,Thom Fitzgerald,2013,93.0,18+,Comedy
2470,s2819,Movie,Jonathan W.C. Mills,2012,74.0,16+,Documentary
2471,s2821,Movie,,2017,183.0,G,Faith and Spirituality
2472,s2823,TV Show,,2006,3.0,TV-Y,Kids
2473,s2824,TV Show,,2021,6.0,G,Kids
2474,s2825,TV Show,,2003,5.0,TV-Y,TV Shows
2475,s2826,TV Show,,2017,1.0,G,Kids
2476,s2828,Movie,Brian Volk-Weiss,2020,72.0,18+,Arts
2477,s2829,Movie,Mark Knight,2017,48.0,G,Music Videos and Concerts
2478,s2830,TV Show,,1960,1.0,TV-Y,Animation
2479,s2834,Movie,Lo Lieh,1980,90.0,16+,Action
2480,s2836,Movie,Matthew Heineman,2017,92.0,R,Documentary
2481,s2837,Movie,Alex Gibney,2020,126.0,18+,Documentary
2482,s2838,Movie,"Ramon Sloan, Beasy Jones",2020,79.0,18+,Action
2483,s2839,Movie,Philippa Lowthorpe,2015,89.0,13+,Drama
2484,s2840,TV Show,,2012,5.0,TV-14,Action
2485,s2844,Movie,Emily Moss Wilson,2017,93.0,7+,Drama
2486,s2846,Movie,Daniel Knudsen,2019,93.0,7+,Comedy
2487,s2848,Movie,Irving Rapper,1970,89.0,R,Drama
2488,s2849,Movie,Jay Chapman,2014,61.0,18+,Arts
2489,s2850,TV Show,,2019,1.0,16+,Arts
2490,s2851,TV Show,,2019,1.0,16+,TV Shows
2491,s2852,TV Show,,2019,1.0,16+,Arts
2492,s2854,TV Show,,2016,1.0,TV-PG,TV Shows
2493,s2855,Movie,Patrick Meaney,2018,71.0,7+,Documentary
2494,s2856,Movie,Priyadarshan Jadhav,2020,132.0,13+,Comedy
2495,s2858,Movie,Jean-Claude La Marre,2015,91.0,R,Drama
2496,s2859,Movie,Kishore Tirumala,2019,119.0,G,Drama
2497,s2860,Movie,Shola Lynch,2004,76.0,13+,Documentary
2498,s2861,Movie,ELVIRE BERAHYA LAZARUS,2019,53.0,7+,Documentary
2499,s2862,TV Show,,2016,1.0,G,Animation
2500,s2863,Movie,Fritz Kiersch,1984,92.0,R,Horror
2501,s2864,TV Show,,2015,1.0,TV-PG,Special Interest
2502,s2865,TV Show,,2016,2.0,TV-PG,Documentary
2503,s2866,Movie,Santosh P Jayakumar,2019,107.0,18+,Comedy
2504,s2867,Movie,Nicole Lucas Haimes,2016,83.0,13+,Documentary
2505,s2868,Movie,Paul Leyden,2020,97.0,R,Comedy
2506,s2869,Movie,Elisa Amoruso,2019,88.0,16+,Documentary
2507,s2870,Movie,Elisa Amoruso,2019,89.0,G,Documentary
2508,s2871,TV Show,,2018,2.0,G,Anime
2509,s2872,Movie,Nick Budabin,2019,80.0,13+,Documentary
2510,s2873,Movie,Hansal Mehta,2020,136.0,13+,Comedy
2511,s2874,Movie,Vin Moore,1935,62.0,13+,Comedy
2512,s2875,Movie,Tanuj Chopra,2018,79.0,18+,Action
2513,s2876,Movie,Marvin Hayes,2021,103.0,18+,Comedy
2514,s2877,Movie,"Catherine Gund, Daresha Kyi",2017,93.0,18+,Documentary
2515,s2878,TV Show,,2020,1.0,13+,Adventure
2516,s2879,TV Show,,2017,1.0,13+,Documentary
2517,s2880,Movie,John Lloyd Taylor,2019,97.0,16+,Documentary
2518,s2881,Movie,Dennis Hopper,1994,101.0,R,Action
2519,s2883,TV Show,,2019,1.0,13+,TV Shows
2520,s2884,TV Show,,2019,1.0,G,Special Interest
2521,s2885,Movie,Dianne Dreyer,2018,94.0,PG,Drama
2522,s2886,Movie,Godfrey Ho,2007,88.0,R,Action
2523,s2889,TV Show,,2021,2.0,13+,Comedy
2524,s2890,TV Show,,2020,1.0,16+,Comedy
2525,s2891,TV Show,,2006,1.0,16+,TV Shows
2526,s2892,TV Show,,2012,1.0,TV-PG,TV Shows
2527,s2893,TV Show,,2014,1.0,TV-PG,TV Shows
2528,s2894,TV Show,,2011,3.0,TV-PG,TV Shows
2529,s2895,TV Show,,2011,1.0,TV-14,Documentary
2530,s2896,TV Show,,2020,1.0,G,Animation
2531,s2897,TV Show,,2015,1.0,13+,Action
2532,s2898,TV Show,,2015,1.0,16+,Suspense
2533,s2899,Movie,Mike Nichols,1970,122.0,R,Action
2534,s2900,Movie,Ryan Phillippe,2014,97.0,18+,Action
2535,s2901,TV Show,,2019,4.0,18+,Comedy
2536,s2902,Movie,Martin Ritt,1978,116.0,13+,Action
2537,s2903,Movie,Bernard B. Ray,1936,59.0,G,Drama
2538,s2904,Movie,Max Fleischer,2017,183.0,13+,Animation
2539,s2905,Movie,"Alex Pastor, David Pastor",2009,85.0,PG-13,Drama
2540,s2906,TV Show,,2020,1.0,TV-MA,Drama
2541,s2907,Movie,John Erman,1991,90.0,R,Action
2542,s2908,Movie,Nick Searcy,2020,83.0,16+,Action
2543,s2909,TV Show,,2019,1.0,16+,Drama
2544,s2910,TV Show,,2020,1.0,G,Animation
2545,s2911,TV Show,,1978,1.0,TV-G,Unscripted
2546,s2912,TV Show,,1986,1.0,TV-G,Unscripted
2547,s2913,TV Show,,2019,3.0,G,Animation
2548,s2914,TV Show,,2017,1.0,TV-PG,Documentary
2549,s2915,TV Show,,2016,2.0,13+,Action
2550,s2916,Movie,Elmer Clifton,1935,53.0,13+,Action
2551,s2917,Movie,Thomas Carr,1953,78.0,13+,Adventure
2552,s2918,Movie,"Lisa Marie Gamlem, John Andreas Andersen",2014,96.0,13+,Action
2553,s2919,Movie,John Reinhardt,1936,74.0,PG,Action
2554,s2921,Movie,Nahala Johnson,2017,76.0,18+,Action
2555,s2922,TV Show,,2018,1.0,13+,Documentary
2556,s2923,Movie,"Andy Grieve, Lauren Lazin",2015,83.0,13+,Special Interest
2557,s2924,TV Show,,2014,1.0,16+,Documentary
2558,s2926,Movie,Bobcat Goldthwait,2016,71.0,18+,Arts
2559,s2927,Movie,Diane Paloma Eskenazi,2016,52.0,G,Animation
2560,s2928,TV Show,,2020,2.0,G,Animation
2561,s2929,TV Show,,2000,1.0,TV-Y7,Action
2562,s2930,Movie,PJ Raval,2018,97.0,16+,Documentary
2563,s2931,TV Show,,2018,1.0,13+,Comedy
2564,s2932,TV Show,,2013,4.0,TV-14,TV Shows
2565,s2933,TV Show,,2010,1.0,TV-G,Kids
2566,s2934,Movie,Woody Allen,2016,96.0,PG-13,Comedy
2567,s2935,Movie,Andrew Jones,2017,84.0,16+,Horror
2568,s2936,Movie,Douglas Cheek,1984,97.0,R,Fantasy
2569,s2937,Movie,Seymour Robbie,1970,95.0,R,Action
